URLs Downloaded, Size, # of outlinks found, Content-type
https://www.wsj.com/articles/on-turkey-trump-turns-trade-war-to-financial-war-1534325400,1034069,260,text/html
https://www.wsj.com/articles/mystery-surrounds-whereabouts-of-chinese-born-tycoon-1485939354?mod=article_inline,1034585,262,text/html
https://www.wsj.com/articles/tariffs-start-to-ripple-their-way-through-the-u-s-economy-1529400600,1035364,259,text/html
https://www.wsj.com/articles/u-s-sanctions-firms-connected-to-alleged-hezbollah-financing-ring-1517593291?mod=article_inline,1033934,260,text/html
https://www.wsj.com/articles/a-surprising-bulwark-for-the-u-s-economy-personal-savings-1534604400,1032448,259,text/html
https://www.wsj.com/graphics/how-does-your-pay-stack-up/?mod=article_inline,69998,228,text/html
https://www.wsj.com/articles/emails-shed-light-on-trump-tower-meeting-1507592570?mod=article_inline,1034106,260,text/html
https://www.wsj.com/articles/fed-faces-decisions-on-shrinking-its-huge-bond-portfolio-1530466910,1031771,260,text/html
https://www.wsj.com/articles/u-s-sanctions-chinese-company-for-aiding-north-korea-1474904418?mod=article_inline,1035863,264,text/html
https://www.wsj.com/articles/study-says-u-s-economic-expansion-is-unevenly-spread-1506344400,1033950,259,text/html
https://www.wsj.com/articles/the-yankees-who-brought-science-to-the-bbq-world-1535119032,1030794,258,text/html
https://www.wsj.com/articles/the-problem-with-a-federal-jobs-guarantee-hint-its-not-the-price-tag-1525267192,1033711,260,text/html
https://www.wsj.com/articles/in-trade-fight-china-today-differs-from-1980s-japan-1523202722,1033338,259,text/html
https://www.wsj.com/articles/chevron-names-michael-wirth-chairman-ceo-1506607884?mod=article_inline,1032822,260,text/html
https://www.wsj.com/articles/special-counsel-is-investigating-trump-tower-meeting-with-russians-1500400598?mod=article_inline,1036851,264,text/html
https://www.wsj.com/articles/ceo-pay-and-performance-dont-match-up-1526299200?mod=article_inline,1033499,260,text/html
https://www.wsj.com/articles/fed-officials-dispel-specter-of-deflation-1523850224,1032463,260,text/html
https://www.wsj.com/articles/the-trade-wars-of-2018-an-alternate-history-1528672886,1032715,260,text/html
https://www.wsj.com/articles/with-tillerson-headed-to-washington-darren-woods-likely-to-lead-exxon-1481647176?mod=article_inline,1036313,263,text/html
https://www.wsj.com/articles/private-sector-adds-163-000-new-jobs-in-august-led-by-midsize-firms-1536239880,1033926,259,text/html
https://www.wsj.com/articles/financial-deregulation-throws-fuel-on-already-hot-economy-1524654001,1032649,260,text/html
https://www.wsj.com/articles/the-original-cool-of-tvs-peter-gunn-1535728008,1029938,258,text/html
https://www.wsj.com/articles/many-states-are-likely-unprepared-for-next-downturn-1531073292,1033341,259,text/html
https://www.wsj.com/articles/eight-of-the-best-paid-ceos-of-2017-are-no-longer-on-the-job-1525950000?mod=article_inline,1035234,261,text/html
https://www.wsj.com/video/mars-may-hold-liquid-water-nasa-curiosity-rover-finds/1F5521CD-1F18-474D-BDCE-FFD887FE3F44.html?mod=article_inline,81322,96,text/html
https://www.wsj.com/articles/the-destructive-politics-of-pseudo-boycotts-1536332350,1031606,258,text/html
https://www.wsj.com/articles/chinas-shrinking-trade-surplus-unlikely-to-impress-trump-1532775603,1032664,257,text/html
https://www.wsj.com/articles/a-costly-deadly-obsession-with-coal-1528282800,1032768,260,text/html
https://www.wsj.com/amp/articles/the-whole-world-will-miss-her-celebrities-fans-mourn-aretha-franklin-1534436889,54508,39,text/html
https://www.wsj.com/articles/u-s-producer-prices-rose-in-october-1510667807,1031124,259,text/html
https://www.wsj.com/articles/split-in-goods-and-services-inflation-underscores-feds-challenge-1526847020,1033006,259,text/html
https://www.wsj.com/articles/a-half-century-of-liberal-media-bias-1535034293,1031188,258,text/html
https://www.wsj.com/articles/mars-rover-curiosity-finds-more-clues-to-the-potential-for-life-1528403549?mod=article_inline,1033383,260,text/html
https://www.wsj.com/graphics/ceopay-2018/?mod=article_inline,69164,228,text/html
https://www.wsj.com/articles/the-win-that-changed-the-tennis-world-1534522846,1032480,258,text/html
https://www.wsj.com/articles/why-italy-is-flirting-with-euro-exit-and-spain-isnt-1528040526,1032884,259,text/html
https://www.wsj.com/articles/less-educated-workers-see-sharpest-drop-in-unemployment-1527861275,1031818,259,text/html
https://www.wsj.com/amp/articles/you-cant-stop-blake-bortles-you-can-only-hope-to-contain-him-1536837173,46680,29,text/html
https://www.wsj.com/articles/demolishing-monopoly-from-below-how-two-radicals-would-remake-markets-1528887790,1036296,260,text/html
https://www.wsj.com/articles/a-symbol-of-brazils-indifference-to-history-1536343519,1035034,263,text/html
https://www.wsj.com/articles/why-milk-matters-in-u-s-canada-trade-feud-1535803200,1035413,262,text/html
https://www.wsj.com/articles/trickles-of-salt-water-may-flow-on-mars-1443452400?mod=article_inline,1032551,260,text/html
https://www.wsj.com/articles/the-10-highest-paid-software-and-services-ceos-1526990400?mod=article_inline,1033565,261,text/html
https://www.wsj.com/articles/trump-shows-how-not-to-be-a-protectionist-1527692912,1032901,260,text/html
https://www.wsj.com/articles/the-storied-bookstalls-of-paris-fight-for-survival-1536941675,1034527,262,text/html
https://www.wsj.com/articles/canada-ready-to-compensate-kinder-morgan-for-pipeline-losses-1526479735?mod=article_inline&page=2&pos=4,1033940,260,text/html
https://www.wsj.com/articles/arconic-draws-interest-from-buyout-firms-1531538632,1034686,264,text/html
https://www.wsj.com/amp/articles/the-bell-tolls-in-pittsburgh-1531941031,45731,25,text/html
https://www.wsj.com/articles/facebooks-days-as-an-unregulated-monopoly-may-be-numbered-1523453625,1035025,260,text/html
https://www.wsj.com/articles/mars-didnt-have-enough-carbon-to-warm-planet-study-finds-1486412126?mod=article_inline,1031450,259,text/html
https://www.wsj.com/articles/how-an-economic-boom-can-run-out-the-clock-1531670259,1029803,257,text/html
https://www.wsj.com/articles/why-the-french-president-has-the-best-chance-to-temper-america-first-1524481201,1034258,260,text/html
https://www.wsj.com/amp/articles/the-nfl-team-that-went-all-in-1534952736,54050,28,text/html
https://www.wsj.com/articles/cohu-bags-rival-u-s-chip-tester-xcerra-in-627-million-deal-1525772130,1032183,258,text/html
https://www.wsj.com/articles/canada-gives-trudeau-a-trump-bump-after-g-7-spat-1530273600?mod=article_inline&page=1&pos=11,1035181,260,text/html
https://www.wsj.com/articles/the-key-to-peace-on-social-media-that-mute-button-1535729564,1031595,261,text/html
https://www.wsj.com/amp/articles/jon-grudens-league-of-extraordinary-veterans-1534429236,54424,27,text/html
https://www.wsj.com/articles/uber-self-driving-car-that-struck-killed-pedestrian-wasnt-set-to-stop-in-an-emergency-1527170145?mod=article_inline,1036515,260,text/html
https://www.wsj.com/articles/trade-fight-poses-big-risks-for-smaller-countries-1532260800,1032658,260,text/html
https://www.wsj.com/articles/banco-santander-chief-ana-botin-rethinks-fathers-legacy-1433989803,1033695,259,text/html
https://www.wsj.com/news/author/7343,414745,247,text/html
https://www.wsj.com/articles/should-artificial-intelligence-copy-the-human-brain-1533355265?mod=article_inline,1033351,262,text/html
https://www.wsj.com/articles/a-crisisbut-not-of-faith-1535641698,1030074,258,text/html
https://www.wsj.com/articles/canadagdprose-inmay-beating-expectations-1533043710?mod=article_inline&page=1&pos=11,1032334,260,text/html
https://www.wsj.com/articles/what-adam-smith-knew-about-trade-wars-1535036195,1031013,258,text/html
https://www.wsj.com/articles/chinas-hna-makes-big-gain-on-sale-of-stake-in-hilton-timeshare-unit-1521123602,1035222,261,text/html
https://www.wsj.com/articles/brazil-reaches-new-deal-to-end-truck-drivers-strike-1527473754?mod=article_inline,1031844,258,text/html
https://www.wsj.com/amp/articles/banco-santander-chief-ana-botin-rethinks-fathers-legacy-1433989803,65392,38,text/html
https://www.wsj.com/articles/low-income-earners-see-weekly-pay-gain-faster-than-other-groups-1500543003?mod=article_inline,1033051,259,text/html
https://www.wsj.com/articles/chinas-xi-jinping-warns-of-red-line-as-hong-kongs-new-leader-is-sworn-in-1498879014?mod=article_inline,1034199,260,text/html
https://www.wsj.com/amp/articles/rod-rosenstein-defends-fbi-after-trump-attacks-1527105242,53838,33,text/html
https://www.wsj.com/articles/japans-pioneer-to-get-500-million-investment-from-private-equity-firm-1536749552,1035698,261,text/html
https://www.wsj.com/articles/a-populist-surprise-in-sweden-1536338540,1031636,258,text/html
https://www.wsj.com/articles/industrial-production-rose-in-august-1536931171?mod=article_inline,1033093,262,text/html
https://www.wsj.com/articles/rod-rosenstein-defends-fbi-after-trump-attacks-1527105242,1032749,259,text/html
https://www.wsj.com/articles/u-s-jobless-claims-hit-lowest-level-since-1969-1532003670?mod=article_inline,1032162,260,text/html
https://www.wsj.com/articles/hong-kong-pro-democracy-candidate-barred-from-election-1517054335?mod=article_inline,1033670,262,text/html
https://www.wsj.com/amp/articles/golden-state-warriors-win-another-nba-championship-1528515056,55706,35,text/html
https://www.wsj.com/amp/articles/nfl-players-union-look-to-reset-anthem-policy-again-1533139458,56713,32,text/html
https://www.wsj.com/articles/u-s-industrial-production-edged-up-in-july-1534339218?mod=article_inline,1032144,262,text/html
https://www.wsj.com/articles/no-a-salad-doesnt-make-that-burger-healthier-1536248179,1029643,258,text/html
https://www.wsj.com/amp/articles/dont-overlook-the-little-guy-in-running-back-tandems-1534099662,44877,25,text/html
https://www.wsj.com/articles/brazils-natura-recently-approached-avon-about-a-takeover-1537217957,1037392,264,text/html
https://www.wsj.com/amp/articles/spotify-disputes-point-to-the-power-of-the-playlist-1528307004,56021,35,text/html
https://www.wsj.com/articles/chinas-uighur-camps-swell-as-beijing-widens-the-dragnet-1534534894?mod=article_inline&page=1&pos=3,1037046,265,text/html
https://www.wsj.com/articles/unemployment-rate-falls-to-18-year-low-solid-hiring-in-may-1527856298?mod=article_inline,1035310,262,text/html
https://www.wsj.com/amp/articles/its-fantastic-trump-warms-to-rosenstein-1533720601,61793,40,text/html
https://www.wsj.com/articles/carlyle-led-consortium-to-buy-akzo-nobels-chemicals-unit-for-12-6-billion-1522135966,1034994,260,text/html
https://www.wsj.com/articles/yes-we-really-do-want-to-have-a-fifth-child-1535122603,1029614,258,text/html
https://www.wsj.com/articles/saudi-sovereign-wealth-fund-moving-to-buy-a-stake-in-endeavor-plc-1521224048,1037506,266,text/html
https://www.wsj.com/articles/steel-tariffs-are-taxing-some-american-companies-1527940800?mod=article_inline,1035317,262,text/html
https://www.wsj.com/amp/articles/the-nfls-best-players-are-getting-richer-than-ever-1536163544,54162,26,text/html
https://www.wsj.com/articles/its-fantastic-trump-warms-to-rosenstein-1533720601,1035181,261,text/html
https://www.wsj.com/articles/twelve-days-in-xinjiang-how-chinas-surveillance-state-overwhelms-daily-life-1513700355?mod=article_inline,957891,36,text/html
https://www.wsj.com/articles/when-the-client-is-the-problem-1530869406,1034378,261,text/html
https://www.wsj.com/articles/trade-concerns-weigh-on-global-stocks-1536739873?mod=article_inline,1035551,263,text/html
https://www.wsj.com/articles/attorney-general-sessions-will-recuse-himself-from-involvement-in-any-probe-related-to-trump-campaign-1488489010,1038941,264,text/html
https://www.wsj.com/articles/perry-ellis-agrees-to-go-private-after-bid-from-former-executive-chairman-1529155367,1032463,258,text/html
https://www.wsj.com/articles/when-digital-platforms-become-censors-1534514122,1031575,258,text/html
https://www.wsj.com/articles/can-you-handle-it-bosses-ban-cellphones-from-meetings-1526470250,1035195,260,text/html
https://www.wsj.com/articles/altice-will-rely-on-cost-cuts-to-make-cablevision-deal-work-1467123760?mod=article_inline,1075378,273,text/html
https://www.wsj.com/articles/hey-bargain-hunters-an-m-b-a-is-cheaper-than-you-think-1514988000?mod=article_inline,1036339,261,text/html
https://www.wsj.com/articles/cultural-borrowing-is-great-the-problem-is-disrespect-1535639194,1031403,258,text/html
https://www.wsj.com/articles/lbo-volume-surges-as-kkr-others-put-1-trillion-cash-pile-to-work-1528887600,1035292,262,text/html
https://www.wsj.com/amp/articles/attorney-general-sessions-will-recuse-himself-from-involvement-in-any-probe-related-to-trump-campaign-1488489010,58909,35,text/html
https://www.wsj.com/articles/trump-accuses-google-of-suppressing-positive-news-about-his-presidency-1535459748?mod=article_inline,1038482,265,text/html
https://www.wsj.com/articles/the-perils-of-the-young-perfectionist-1535723813,1029897,258,text/html
https://www.wsj.com/articles/temple-university-says-more-incorrect-data-was-used-in-ranking-its-m-b-a-program-1532560093?mod=article_inline,1033851,261,text/html
https://www.wsj.com/articles/altice-closes-buy-of-cablevision-1466515394?mod=article_inline,1031966,260,text/html
https://www.wsj.com/articles/scrutiny-of-ceos-personal-lives-rises-in-metoo-era-1529608172,1038550,262,text/html
https://www.wsj.com/articles/temple-university-fires-a-dean-over-falsified-rankings-data-1531498822?mod=article_inline,1035697,261,text/html
https://www.wsj.com/amp/articles/tony-bennett-and-diana-krall-croon-and-contrast-on-new-duet-album-1535375879,54123,28,text/html
https://www.wsj.com/articles/youtube-says-it-mistakenly-promoted-a-conspiratorial-video-on-florida-shooting-1519257359?mod=article_inline,1033709,260,text/html
https://www.wsj.com/news/author/7767,414696,247,text/html
https://www.wsj.com/articles/marathon-petroleum-to-buy-andeavor-for-more-than-20-billion-1525054049,1037019,264,text/html
https://www.wsj.com/articles/mark-zuckerberg-resolves-to-fix-facebook-in-2018-1515104645?mod=article_inline,1033152,261,text/html
https://www.wsj.com/amp/articles/nfl-linebacker-who-pleaded-guilty-to-insider-trading-to-sign-with-seahawks-1536939129,47868,27,text/html
https://www.wsj.com/articles/three-wise-men-xi-seeks-to-join-mao-and-deng-in-chinas-holy-scripture-1508491813?mod=article_inline,1034776,260,text/html
https://www.wsj.com/articles/corner-office-churn-women-leave-ceo-posts-1527098239,1034763,259,text/html
https://www.wsj.com/articles/altice-to-buy-cablevision-for-10-billion-1442472485?mod=article_inline,1033961,260,text/html
https://www.wsj.com/articles/google-terminates-youtube-accounts-linked-to-iran-1535047360?mod=article_inline,1036603,263,text/html
https://www.wsj.com/articles/dell-to-interview-banks-for-ipo-in-lieu-of-tracking-stock-acquisition-1537730195,1034942,262,text/html
https://www.wsj.com/articles/for-spike-lee-blackkklansman-is-a-period-piece-best-viewed-now-1533734406?mod=article_inline,956172,33,text/html
https://www.wsj.com/articles/altice-to-spin-off-u-s-arm-1515457302?mod=article_inline,1031959,260,text/html
https://www.wsj.com/articles/for-sisonke-msimang-a-childhood-in-exile-created-a-life-of-activism-1533919991,1034978,261,text/html
